Relative_x,Smoothed_lq6,Std_lq6
-1.999999999997186251e-01,5.264571242774572779e-01,2.158632999869081748e-01
-9.999999999971720399e-02,5.361908774050303528e-01,2.097259390497692999e-01
2.842170943040400743e-13,5.458335854529042797e-01,2.049718144456832425e-01
1.000000000002856382e-01,5.553577862047751612e-01,2.062099210268943661e-01
2.000000000002870593e-01,5.647416920112259264e-01,2.024257369364896031e-01
3.000000000002884804e-01,5.739700404220081653e-01,1.945211030456732160e-01
4.000000000002899014e-01,5.830338638198155898e-01,1.917814471523203723e-01
5.000000000002913225e-01,5.919292540721746709e-01,1.935551585860512680e-01
6.000000000002927436e-01,6.006553846535075403e-01,1.902242254183357240e-01
7.000000000002941647e-01,6.092121834266610580e-01,1.865022058991320786e-01
8.000000000002955858e-01,6.175981042710684266e-01,1.905448955280930889e-01
9.000000000002970069e-01,6.258084178259453179e-01,1.888812223905795840e-01
1.000000000000298428e+00,6.338343358821968421e-01,1.887907373604974237e-01
1.100000000000299849e+00,6.416631181653540406e-01,1.875499204817839549e-01
1.200000000000301270e+00,6.492791148427271564e-01,1.803084384912763960e-01
1.300000000000302691e+00,6.566655128896274896e-01,1.753687168885272318e-01
1.400000000000304112e+00,6.638064203308311484e-01,1.676538813096047909e-01
1.500000000000305533e+00,6.706888695646496812e-01,1.640730844460512317e-01
1.600000000000306954e+00,6.773043590610549058e-01,1.560156491059540851e-01
1.700000000000308376e+00,6.836496675429625247e-01,1.551276717765259772e-01
1.800000000000309797e+00,6.897268340881641535e-01,1.491996630656479139e-01
1.900000000000311218e+00,6.955423626604412268e-01,1.447699947977549306e-01
2.000000000000312639e+00,7.011058467094805069e-01,1.458781714003700991e-01
2.100000000000314060e+00,7.064282970224274871e-01,1.412674479945645045e-01
2.200000000000315481e+00,7.115204853784570238e-01,1.400343043923625019e-01
2.300000000000316902e+00,7.163915895021584213e-01,1.431169879045074700e-01
2.400000000000318323e+00,7.210483502614259965e-01,1.407951974104444948e-01
2.500000000000319744e+00,7.254948444887656667e-01,1.366236802607854184e-01
2.600000000000321165e+00,7.297328556933468935e-01,1.372213978241837440e-01
2.700000000000322586e+00,7.337627132426641774e-01,1.313876665539374655e-01
2.800000000000324007e+00,7.375843907804557897e-01,1.228506641767270618e-01
2.900000000000325429e+00,7.411986226686558821e-01,1.169005906112609294e-01
3.000000000000326850e+00,7.446078172946477558e-01,1.113925427001827562e-01
3.100000000000328271e+00,7.478166091302728136e-01,1.093832822151794559e-01
3.200000000000329692e+00,7.508319786385917460e-01,1.091599249976061975e-01
3.300000000000331113e+00,7.536629586189117491e-01,1.104631945570169332e-01
3.400000000000332534e+00,7.563200190927229505e-01,1.084546725633918629e-01
3.500000000000333955e+00,7.588142694932050736e-01,1.094593737112436321e-01
3.600000000000335376e+00,7.611566334440558190e-01,1.062019275622569231e-01
3.700000000000336797e+00,7.633571400047716171e-01,1.074108910921593441e-01
3.800000000000338218e+00,7.654244412603692371e-01,1.061332438594376065e-01
3.900000000000339639e+00,7.673656167181207577e-01,1.056188552962447347e-01
4.000000000000341061e+00,7.691862688401662762e-01,1.058880418507281013e-01
4.100000000000342482e+00,7.708908610827442942e-01,1.021943975318512776e-01
4.200000000000343903e+00,7.724832097992486712e-01,1.009214007504835448e-01
4.300000000000345324e+00,7.739670216063754271e-01,9.637123377584805306e-02
4.400000000000346745e+00,7.753463708788395081e-01,9.394896152220583163e-02
4.500000000000348166e+00,7.766260349042931610e-01,9.182839545009971460e-02
4.600000000000349587e+00,7.778116395287747453e-01,8.984270801971376563e-02
4.700000000000351008e+00,7.789096068986566257e-01,8.990860613981853378e-02
4.800000000000352429e+00,7.799269314465663294e-01,9.205468193298603496e-02
4.900000000000353850e+00,7.808708357371866304e-01,9.409387517341515073e-02
5.000000000000355271e+00,7.817483722455829120e-01,9.577651857113292366e-02
5.100000000000356692e+00,7.825660405469321290e-01,9.609944461677064065e-02
5.200000000000358114e+00,7.833294825597311162e-01,9.697617882300779701e-02
5.300000000000359535e+00,7.840433026706680186e-01,9.577522895962871374e-02
5.400000000000360956e+00,7.847110368329016650e-01,9.300720961618447191e-02
5.500000000000362377e+00,7.853352684131292838e-01,9.392645807139410330e-02
5.600000000000363798e+00,7.859178632545896770e-01,8.936837454230642241e-02
5.700000000000365219e+00,7.864602770299223833e-01,8.759297269808338782e-02
5.800000000000366640e+00,7.869638782293713053e-01,8.774363767415670201e-02
5.900000000000368061e+00,7.874302314224465027e-01,8.854361474063451865e-02
6.000000000000369482e+00,7.878612964162964305e-01,8.555052123560762112e-02
6.100000000000370903e+00,7.882595163715739872e-01,8.415014677373268415e-02
6.200000000000372324e+00,7.886277879861628426e-01,8.734106607929244259e-02
6.300000000000373745e+00,7.889693261850161399e-01,8.741800878019005683e-02
6.400000000000375167e+00,7.892874519510630904e-01,9.021451794912717370e-02
6.500000000000376588e+00,7.895853433122519416e-01,9.547810351058709510e-02
6.600000000000378009e+00,7.898657947253510114e-01,9.335245336959262230e-02
6.700000000000379430e+00,7.901310281251952006e-01,9.130859441269674470e-02
6.800000000000380851e+00,7.903825894256115703e-01,9.181858952675871210e-02
6.900000000000382272e+00,7.906213483345149173e-01,9.012523844334627277e-02
7.000000000000383693e+00,7.908475997568885640e-01,8.912540516494164844e-02
7.100000000000385114e+00,7.910612458602078734e-01,8.667605540500152028e-02
7.200000000000386535e+00,7.912620232567220135e-01,8.516957642262065753e-02
7.300000000000387956e+00,7.914497327074550004e-01,8.383188684559363113e-02
7.400000000000389377e+00,7.916244302288626411e-01,8.351308239863984573e-02
7.500000000000390799e+00,7.917865474234082601e-01,8.519086440170592356e-02
7.600000000000392220e+00,7.919369228961421481e-01,8.440388154315635327e-02
7.700000000000393641e+00,7.920767429832418216e-01,8.642247111503488510e-02
7.800000000000395062e+00,7.922074060905314186e-01,8.885409021225454396e-02
7.900000000000396483e+00,7.923303384078200784e-01,9.175163429900931589e-02
8.000000000000397904e+00,7.924467975514123408e-01,9.085677689519941480e-02
8.100000000000399325e+00,7.925577030522238386e-01,9.390631090438786299e-02
8.200000000000400746e+00,7.926635275969432515e-01,9.111672724556048319e-02
8.300000000000402167e+00,7.927642709989823899e-01,9.010003605186314712e-02
8.400000000000403588e+00,7.928595222297590839e-01,8.851750360198516743e-02
8.500000000000405009e+00,7.929485971049455850e-01,8.492176660167234659e-02
8.600000000000406430e+00,7.930307244191615590e-01,8.696263603796108854e-02
8.700000000000407852e+00,7.931052446174471360e-01,8.435859856122646105e-02
8.800000000000409273e+00,7.931717838978604718e-01,8.332939960871396656e-02
8.900000000000410694e+00,7.932303725048472920e-01,8.508669166860757804e-02
9.000000000000412115e+00,7.932814871270152945e-01,8.376825711135348074e-02
9.100000000000413536e+00,7.933260114318431144e-01,8.448125017095811651e-02
9.200000000000414957e+00,7.933651235118692746e-01,8.787569209423411187e-02
9.300000000000416378e+00,7.934001321803498818e-01,9.024923296240869308e-02
9.400000000000417799e+00,7.934322935378806951e-01,9.078706547442927377e-02
9.500000000000419220e+00,7.934626431451898831e-01,8.935979268539391562e-02
9.600000000000420641e+00,7.934918762407628945e-01,9.159975011991518257e-02
9.700000000000422062e+00,7.935202987762179916e-01,9.059371592922113581e-02
9.800000000000423483e+00,7.935478573426663074e-01,8.823070501072048655e-02
9.900000000000424905e+00,7.935742395501759194e-01,8.707937338686354278e-02
1.000000000000042633e+01,7.935990219288422409e-01,8.729178324633012076e-02
1.010000000000042775e+01,7.936218331873834408e-01,8.404035132099155203e-02
1.020000000000042917e+01,7.936424984335747057e-01,8.277919293346513996e-02
1.030000000000043059e+01,7.936611347070086087e-01,8.367266104153921191e-02
1.040000000000043201e+01,7.936781784820386987e-01,8.377226515849860167e-02
1.050000000000043343e+01,7.936943394905586757e-01,8.659450951334483892e-02
1.060000000000043485e+01,7.937104898513914764e-01,8.815759162998673681e-02
1.070000000000043627e+01,7.937275106019511250e-01,8.895421210192835937e-02
1.080000000000043769e+01,7.937461269086741877e-01,8.981355954790058715e-02
1.090000000000043912e+01,7.937667664285524838e-01,9.167879454294743102e-02
1.100000000000044054e+01,7.937894713336590691e-01,8.951492368358011931e-02
1.110000000000044196e+01,7.938138837344078658e-01,8.905914242527340763e-02
1.120000000000044338e+01,7.938393087853079511e-01,8.522314239905705302e-02
1.130000000000044480e+01,7.938648431802689531e-01,8.720374033711943140e-02
1.140000000000044622e+01,7.938895429724993624e-01,8.454872669970217580e-02
1.150000000000044764e+01,7.939125967681508467e-01,8.354941243464295009e-02
1.160000000000044906e+01,7.939334697439960342e-01,8.456898562751606618e-02
1.170000000000045048e+01,7.939519902352155656e-01,8.364484804265999440e-02
1.180000000000045191e+01,7.939683621376391054e-01,8.427052909227945865e-02
1.190000000000045333e+01,7.939831007503479476e-01,8.767683442789993287e-02
1.200000000000045475e+01,7.939969044780648133e-01,8.616771744570418667e-02
1.210000000000045617e+01,7.940104875693313469e-01,9.048835567704252569e-02
1.220000000000045759e+01,7.940244074462127211e-01,9.211216925578986914e-02
1.230000000000045901e+01,7.940389222362705945e-01,9.172907765477676667e-02
1.240000000000046043e+01,7.940539088591377359e-01,8.908105730300196201e-02
1.250000000000046185e+01,7.940688600384934182e-01,8.926283239066148956e-02
1.260000000000046327e+01,7.940829623027507722e-01,8.703830611588486699e-02
1.270000000000046469e+01,7.940952401249966597e-01,8.746012606807183898e-02
1.280000000000046612e+01,7.941047377780590111e-01,8.468712679881904015e-02
1.290000000000046754e+01,7.941107031825486162e-01,8.244273670890139849e-02
1.300000000000046896e+01,7.941127381778875227e-01,8.191603412168843579e-02
1.310000000000047038e+01,7.941108866467055938e-01,8.506025713227126361e-02
1.320000000000047180e+01,7.941056439590032934e-01,8.539738616260970916e-02
1.330000000000047322e+01,7.940978859355803943e-01,8.650200517062475725e-02
1.340000000000047464e+01,7.940887305276529418e-01,8.862735453210783543e-02
1.350000000000047606e+01,7.940793582611969104e-01,8.651148398200320111e-02
1.360000000000047748e+01,7.940708258640333250e-01,9.208839949630499844e-02
1.370000000000047891e+01,7.940639094059430692e-01,9.217541930304792852e-02
1.380000000000048033e+01,7.940590077280904602e-01,8.993753355298192420e-02
1.390000000000048175e+01,7.940561245368954468e-01,8.870082876570685448e-02
1.400000000000048317e+01,7.940549307795036205e-01,8.648309090657577136e-02
1.410000000000048459e+01,7.940548916685490344e-01,8.770406338440436822e-02
1.420000000000048601e+01,7.940554290790705627e-01,8.456331765467721417e-02
1.430000000000048743e+01,7.940560830580801754e-01,8.288393448782828410e-02
1.440000000000048885e+01,7.940566370895244530e-01,8.444027073527808624e-02
1.450000000000049027e+01,7.940571798946667315e-01,8.310892887466261869e-02
1.460000000000049170e+01,7.940580899369681367e-01,8.514881697806205019e-02
1.470000000000049312e+01,7.940599448028314855e-01,8.557654075626895673e-02
1.480000000000049454e+01,7.940633734070540184e-01,8.884464357153198932e-02
1.490000000000049596e+01,7.940688817027302671e-01,9.215586894010914520e-02
1.500000000000049738e+01,7.940766896553246301e-01,9.249872815631574041e-02
1.510000000000049880e+01,7.940866167412684584e-01,9.098596376187335910e-02
1.520000000000050022e+01,7.940980445838839996e-01,9.204826789519666985e-02
1.530000000000050164e+01,7.941099699142344370e-01,8.783818010227023576e-02
1.540000000000050306e+01,7.941211421386387137e-01,8.760654710733502271e-02
1.550000000000050449e+01,7.941302618136454328e-01,8.454238953324566541e-02
1.560000000000050591e+01,7.941362034239548562e-01,8.286803316289882704e-02
1.570000000000050733e+01,7.941382206657306986e-01,8.265780263233396541e-02
1.580000000000050875e+01,7.941360955154179724e-01,8.452701903307864584e-02
1.590000000000051017e+01,7.941302024764728129e-01,8.689803508297266887e-02
1.600000000000051159e+01,7.941214742902321655e-01,8.473376689024132713e-02
1.610000000000051301e+01,7.941112725213332890e-01,8.608121447515157398e-02
1.620000000000051443e+01,7.941011832467110843e-01,8.710665484641916256e-02
1.630000000000051585e+01,7.940927720406263379e-01,8.990749417096824403e-02
1.640000000000051728e+01,7.940873409926800797e-01,9.235076895198578162e-02
1.650000000000051870e+01,7.940857314246558829e-01,9.365324187377155329e-02
1.660000000000052012e+01,7.940882082458992075e-01,9.145642994619684885e-02
1.670000000000052154e+01,7.940944464248012036e-01,8.919504544498171872e-02
1.680000000000052296e+01,7.941036199592470535e-01,8.893833546371242293e-02
1.690000000000052438e+01,7.941145735902228608e-01,8.588491350875170072e-02
1.700000000000052580e+01,7.941260419698016326e-01,8.486376601473419323e-02
1.710000000000052722e+01,7.941368733091298537e-01,8.328747825112828296e-02
1.720000000000052864e+01,7.941462157178413861e-01,8.227672862680937560e-02
1.730000000000053006e+01,7.941536334391213758e-01,8.413415629270208640e-02
1.740000000000053149e+01,7.941591346052430112e-01,8.422463140611613497e-02
1.750000000000053291e+01,7.941631091444151247e-01,8.573391708322231075e-02
1.760000000000053433e+01,7.941661922574592136e-01,8.840687106530079054e-02
1.770000000000053575e+01,7.941690828087781817e-01,9.442497982784824051e-02
1.780000000000053717e+01,7.941723546035672765e-01,9.297654369131855279e-02
1.790000000000053859e+01,7.941762999252101052e-01,9.106849868626279432e-02
1.800000000000054001e+01,7.941808380875734485e-01,9.150069737886622201e-02
1.810000000000054143e+01,7.941855080786358601e-01,8.913867699073138584e-02
1.820000000000054285e+01,7.941895464939436877e-01,8.765204289718414588e-02
1.830000000000054428e+01,7.941920339928344452e-01,8.484519341183263674e-02
1.840000000000054570e+01,7.941920795841519443e-01,8.474518678454741327e-02
1.850000000000054712e+01,7.941890050415895130e-01,8.320582954791509722e-02
1.860000000000054854e+01,7.941824926232411430e-01,8.309769311836767702e-02
1.870000000000054996e+01,7.941726671861428777e-01,8.237786314400576126e-02
1.880000000000055138e+01,7.941600967506211584e-01,8.619043442595732130e-02
1.890000000000055280e+01,7.941457111193533924e-01,8.725479055546735141e-02
1.900000000000055422e+01,7.941306537388159725e-01,8.861419951409973961e-02
1.910000000000055564e+01,7.941160950508587835e-01,9.145800576034317231e-02
1.920000000000055707e+01,7.941030436529618042e-01,9.305264208423766337e-02
1.930000000000055849e+01,7.940921926706442369e-01,9.150622600239757820e-02
1.940000000000055991e+01,7.940838320052694410e-01,8.802835340760815919e-02
1.950000000000056133e+01,7.940778435137568758e-01,8.959887627573724644e-02
1.960000000000056275e+01,7.940737785753455569e-01,8.843229070626855426e-02
1.970000000000056417e+01,7.940710000106991906e-01,8.548383248101490417e-02
1.980000000000056559e+01,7.940688570278727765e-01,8.456518815387878418e-02
1.990000000000056701e+01,7.940668556046447391e-01,8.432140905486938676e-02
2.000000000000056843e+01,7.940647883921976291e-01,8.355547932841207726e-02
